product,price,quantity,date,region,sales
gold morsel,9.99,572,27-03-2019,north,5714.28
gold morsel,9.99,585,27-03-2019,south,5844.15
gold morsel,9.99,582,27-03-2019,east,5814.18
gold morsel,9.99,597,27-03-2019,west,5964.03
magenta morsel,2.5,590,27-03-2019,north,1475
magenta morsel,2.5,551,27-03-2019,south,1377.5
magenta morsel,2.5,545,27-03-2019,east,1362.5
magenta morsel,2.5,503,27-03-2019,west,1257.5
chartreuse morsel,3,536,27-03-2019,north,1608
chartreuse morsel,3,501,27-03-2019,south,1503
chartreuse morsel,3,596,27-03-2019,east,1788
chartreuse morsel,3,549,27-03-2019,west,1647
periwinkle morsel,1.25,565,27-03-2019,north,706.25
periwinkle morsel,1.25,501,27-03-2019,south,626.25
periwinkle morsel,1.25,552,27-03-2019,east,690
periwinkle morsel,1.25,570,27-03-2019,west,712.5
vermilion morsel,4.99,592,27-03-2019,north,2954.08
vermilion morsel,4.99,522,27-03-2019,south,2604.78
vermilion morsel,4.99,537,27-03-2019,east,2679.63
vermilion morsel,4.99,599,27-03-2019,west,2989.01
lapis morsel,1.99,552,27-03-2019,north,1098.48
lapis morsel,1.99,549,27-03-2019,south,1092.51
lapis morsel,1.99,516,27-03-2019,east,1026.84
lapis morsel,1.99,588,27-03-2019,west,1170.12
pink morsel,3,506,28-03-2019,north,1518
pink morsel,3,503,28-03-2019,south,1509
pink morsel,3,589,28-03-2019,east,1767
pink morsel,3,519,28-03-2019,west,1557
gold morsel,9.99,574,28-03-2019,north,5734.26
gold morsel,9.99,560,28-03-2019,south,5594.4
gold morsel,9.99,504,28-03-2019,east,5034.96
gold morsel,9.99,584,28-03-2019,west,5834.16
magenta morsel,2.5,597,28-03-2019,north,1492.5
magenta morsel,2.5,516,28-03-2019,south,1290
magenta morsel,2.5,525,28-03-2019,east,1312.5
magenta morsel,2.5,563,28-03-2019,west,1407.5
chartreuse morsel,3,501,28-03-2019,north,1503
chartreuse morsel,3,599,28-03-2019,south,1797
chartreuse morsel,3,506,28-03-2019,east,1518
chartreuse morsel,3,572,28-03-2019,west,1716
periwinkle morsel,1.25,599,28-03-2019,north,748.75
periwinkle morsel,1.25,549,28-03-2019,south,686.25
periwinkle morsel,1.25,566,28-03-2019,east,707.5
periwinkle morsel,1.25,555,28-03-2019,west,693.75
vermilion morsel,4.99,516,28-03-2019,north,2574.84
vermilion morsel,4.99,502,28-03-2019,south,2504.98
vermilion morsel,4.99,594,28-03-2019,east,2964.06
vermilion morsel,4.99,583,28-03-2019,west,2909.17
lapis morsel,1.99,504,28-03-2019,north,1002.96
lapis morsel,1.99,563,28-03-2019,south,1120.37
lapis morsel,1.99,558,28-03-2019,east,1110.42
lapis morsel,1.99,516,28-03-2019,west,1026.84
pink morsel,3,535,29-03-2019,north,1605
pink morsel,3,562,29-03-2019,south,1686
pink morsel,3,552,29-03-2019,east,1656
pink morsel,3,551,29-03-2019,west,1653
gold morsel,9.99,549,29-03-2019,north,5484.51
gold morsel,9.99,533,29-03-2019,south,5324.67
gold morsel,9.99,536,29-03-2019,east,5354.64
gold morsel,9.99,588,29-03-2019,west,5874.12
magenta morsel,2.5,506,29-03-2019,north,1265
magenta morsel,2.5,520,29-03-2019,south,1300
magenta morsel,2.5,559,29-03-2019,east,1397.5
magenta morsel,2.5,551,29-03-2019,west,1377.5
chartreuse morsel,3,514,29-03-2019,north,1542
chartreuse morsel,3,512,29-03-2019,south,1536
chartreuse morsel,3,584,29-03-2019,east,1752
chartreuse morsel,3,573,29-03-2019,west,1719
periwinkle morsel,1.25,575,29-03-2019,north,718.75
periwinkle morsel,1.25,570,29-03-2019,south,712.5
periwinkle morsel,1.25,515,29-03-2019,east,643.75
periwinkle morsel,1.25,573,29-03-2019,west,716.25
vermilion morsel,4.99,568,29-03-2019,north,2834.32
vermilion morsel,4.99,546,29-03-2019,south,2724.54
vermilion morsel,4.99,561,29-03-2019,east,2799.39
vermilion morsel,4.99,500,29-03-2019,west,2495
lapis morsel,1.99,541,29-03-2019,north,1076.59
lapis morsel,1.99,585,29-03-2019,south,1164.15
lapis morsel,1.99,575,29-03-2019,east,1144.25
lapis morsel,1.99,521,29-03-2019,west,1036.79
pink morsel,3,574,30-03-2019,north,1722
pink morsel,3,531,30-03-2019,south,1593
pink morsel,3,519,30-03-2019,east,1557
pink morsel,3,570,30-03-2019,west,1710
gold morsel,9.99,538,30-03-2019,north,5374.62
gold morsel,9.99,574,30-03-2019,south,5734.26
gold morsel,9.99,579,30-03-2019,east,5784.21
gold morsel,9.99,550,30-03-2019,west,5494.5
magenta morsel,2.5,595,30-03-2019,north,1487.5
magenta morsel,2.5,568,30-03-2019,south,1420
magenta morsel,2.5,546,30-03-2019,east,1365
magenta morsel,2.5,581,30-03-2019,west,1452.5
chartreuse morsel,3,512,30-03-2019,north,1536
chartreuse morsel,3,509,30-03-2019,south,1527
chartreuse morsel,3,513,30-03-2019,east,1539
chartreuse morsel,3,541,30-03-2019,west,1623
periwinkle morsel,1.25,570,30-03-2019,north,712.5
periwinkle morsel,1.25,507,30-03-2019,south,633.75
periwinkle morsel,1.25,566,30-03-2019,east,707.5
periwinkle morsel,1.25,589,30-03-2019,west,736.25
vermilion morsel,4.99,592,30-03-2019,north,2954.08
vermilion morsel,4.99,527,30-03-2019,south,2629.73
vermilion morsel,4.99,589,30-03-2019,east,2939.11
vermilion morsel,4.99,549,30-03-2019,west,2739.51
lapis morsel,1.99,540,30-03-2019,north,1074.6
lapis morsel,1.99,537,30-03-2019,south,1068.63
lapis morsel,1.99,586,30-03-2019,east,1166.14
lapis morsel,1.99,510,30-03-2019,west,1014.9
pink morsel,3,595,31-03-2019,north,1785
pink morsel,3,570,31-03-2019,south,1710
pink morsel,3,551,31-03-2019,east,1653
pink morsel,3,524,31-03-2019,west,1572
gold morsel,9.99,520,31-03-2019,north,5194.8
gold morsel,9.99,523,31-03-2019,south,5224.77
gold morsel,9.99,535,31-03-2019,east,5344.65
gold morsel,9.99,514,31-03-2019,west,5134.86
magenta morsel,2.5,517,31-03-2019,north,1292.5
magenta morsel,2.5,519,31-03-2019,south,1297.5
magenta morsel,2.5,541,31-03-2019,east,1352.5
magenta morsel,2.5,545,31-03-2019,west,1362.5
chartreuse morsel,3,585,31-03-2019,north,1755
chartreuse morsel,3,512,31-03-2019,south,1536
chartreuse morsel,3,532,31-03-2019,east,1596
chartreuse morsel,3,572,31-03-2019,west,1716
periwinkle morsel,1.25,538,31-03-2019,north,672.5
periwinkle morsel,1.25,501,31-03-2019,south,626.25
periwinkle morsel,1.25,576,31-03-2019,east,720
periwinkle morsel,1.25,600,31-03-2019,west,750
vermilion morsel,4.99,526,31-03-2019,north,2624.74
vermilion morsel,4.99,552,31-03-2019,south,2754.48
vermilion morsel,4.99,522,31-03-2019,east,2604.78
vermilion morsel,4.99,588,31-03-2019,west,2934.12
lapis morsel,1.99,503,31-03-2019,north,1000.97
lapis morsel,1.99,568,31-03-2019,south,1130.32
lapis morsel,1.99,516,31-03-2019,east,1026.84
lapis morsel,1.99,541,31-03-2019,west,1076.59
pink morsel,3,504,01-04-2019,north,1512
pink morsel,3,598,01-04-2019,south,1794
pink morsel,3,523,01-04-2019,east,1569
pink morsel,3,536,01-04-2019,west,1608
gold morsel,9.99,564,01-04-2019,north,5634.36
gold morsel,9.99,512,01-04-2019,south,5114.88
gold morsel,9.99,558,01-04-2019,east,5574.42
gold morsel,9.99,579,01-04-2019,west,5784.21
magenta morsel,2.5,559,01-04-2019,north,1397.5
magenta morsel,2.5,582,01-04-2019,south,1455
magenta morsel,2.5,568,01-04-2019,east,1420
magenta morsel,2.5,579,01-04-2019,west,1447.5
chartreuse morsel,3,570,01-04-2019,north,1710
chartreuse morsel,3,562,01-04-2019,south,1686
chartreuse morsel,3,513,01-04-2019,east,1539
chartreuse morsel,3,582,01-04-2019,west,1746
periwinkle morsel,1.25,537,01-04-2019,north,671.25
periwinkle morsel,1.25,558,01-04-2019,south,697.5
periwinkle morsel,1.25,586,01-04-2019,east,732.5
periwinkle morsel,1.25,543,01-04-2019,west,678.75
vermilion morsel,4.99,550,01-04-2019,north,2744.5
vermilion morsel,4.99,584,01-04-2019,south,2914.16
vermilion morsel,4.99,552,01-04-2019,east,2754.48
vermilion morsel,4.99,525,01-04-2019,west,2619.75
lapis morsel,1.99,595,01-04-2019,north,1184.05
lapis morsel,1.99,578,01-04-2019,south,1150.22
lapis morsel,1.99,554,01-04-2019,east,1102.46
lapis morsel,1.99,528,01-04-2019,west,1050.72
pink morsel,3,541,02-04-2019,north,1623
pink morsel,3,597,02-04-2019,south,1791
pink morsel,3,595,02-04-2019,east,1785
pink morsel,3,543,02-04-2019,west,1629
gold morsel,9.99,569,02-04-2019,north,5684.31
gold morsel,9.99,538,02-04-2019,south,5374.62
gold morsel,9.99,530,02-04-2019,east,5294.7
gold morsel,9.99,517,02-04-2019,west,5164.83
magenta morsel,2.5,508,02-04-2019,north,1270
magenta morsel,2.5,502,02-04-2019,south,1255
magenta morsel,2.5,509,02-04-2019,east,1272.5
magenta morsel,2.5,535,02-04-2019,west,1337.5
chartreuse morsel,3,587,02-04-2019,north,1761
chartreuse morsel,3,514,02-04-2019,south,1542
chartreuse morsel,3,594,02-04-2019,east,1782
chartreuse morsel,3,555,02-04-2019,west,1665
periwinkle morsel,1.25,581,02-04-2019,north,726.25
periwinkle morsel,1.25,544,02-04-2019,south,680
periwinkle morsel,1.25,565,02-04-2019,east,706.25
periwinkle morsel,1.25,578,02-04-2019,west,722.5
vermilion morsel,4.99,509,02-04-2019,north,2539.91
vermilion morsel,4.99,514,02-04-2019,south,2564.86
vermilion morsel,4.99,500,02-04-2019,east,2495
vermilion morsel,4.99,503,02-04-2019,west,2509.97
lapis morsel,1.99,566,02-04-2019,north,1126.34
lapis morsel,1.99,529,02-04-2019,south,1052.71
lapis morsel,1.99,513,02-04-2019,east,1020.87
lapis morsel,1.99,568,02-04-2019,west,1130.32
pink morsel,3,513,03-04-2019,north,1539
pink morsel,3,542,03-04-2019,south,1626
pink morsel,3,565,03-04-2019,east,1695
pink morsel,3,506,03-04-2019,west,1518
gold morsel,9.99,562,03-04-2019,north,5614.38
gold morsel,9.99,579,03-04-2019,south,5784.21
gold morsel,9.99,566,03-04-2019,east,5654.34
gold morsel,9.99,546,03-04-2019,west,5454.54
magenta morsel,2.5,502,03-04-2019,north,1255
magenta morsel,2.5,569,03-04-2019,south,1422.5
magenta morsel,2.5,560,03-04-2019,east,1400
magenta morsel,2.5,572,03-04-2019,west,1430
chartreuse morsel,3,526,03-04-2019,north,1578
chartreuse morsel,3,558,03-04-2019,south,1674
chartreuse morsel,3,500,03-04-2019,east,1500
chartreuse morsel,3,578,03-04-2019,west,1734
periwinkle morsel,1.25,544,03-04-2019,north,680
periwinkle morsel,1.25,556,03-04-2019,south,695
periwinkle morsel,1.25,581,03-04-2019,east,726.25
periwinkle morsel,1.25,585,03-04-2019,west,731.25
vermilion morsel,4.99,521,03-04-2019,north,2599.79
vermilion morsel,4.99,513,03-04-2019,south,2559.87
vermilion morsel,4.99,581,03-04-2019,east,2899.19
vermilion morsel,4.99,585,03-04-2019,west,2919.15
lapis morsel,1.99,596,03-04-2019,north,1186.04
lapis morsel,1.99,568,03-04-2019,south,1130.32
lapis morsel,1.99,517,03-04-2019,east,1028.83
lapis morsel,1.99,563,03-04-2019,west,1120.37
pink morsel,3,510,04-04-2019,north,1530
pink morsel,3,561,04-04-2019,south,1683
pink morsel,3,554,04-04-2019,east,1662
pink morsel,3,544,04-04-2019,west,1632
gold morsel,9.99,547,04-04-2019,north,5464.53
gold morsel,9.99,559,04-04-2019,south,5584.41
gold morsel,9.99,541,04-04-2019,east,5404.59
gold morsel,9.99,548,04-04-2019,west,5474.52
magenta morsel,2.5,537,04-04-2019,north,1342.5
magenta morsel,2.5,508,04-04-2019,south,1270
magenta morsel,2.5,512,04-04-2019,east,1280
magenta morsel,2.5,507,04-04-2019,west,1267.5
chartreuse morsel,3,507,04-04-2019,north,1521
chartreuse morsel,3,600,04-04-2019,south,1800
chartreuse morsel,3,553,04-04-2019,east,1659
chartreuse morsel,3,515,04-04-2019,west,1545
periwinkle morsel,1.25,590,04-04-2019,north,737.5
periwinkle morsel,1.25,529,04-04-2019,south,661.25
periwinkle morsel,1.25,591,04-04-2019,east,738.75
periwinkle morsel,1.25,522,04-04-2019,west,652.5
vermilion morsel,4.99,542,04-04-2019,north,2704.58
vermilion morsel,4.99,561,04-04-2019,south,2799.39
vermilion morsel,4.99,556,04-04-2019,east,2774.44
vermilion morsel,4.99,548,04-04-2019,west,2734.52
lapis morsel,1.99,584,04-04-2019,north,1162.16
lapis morsel,1.99,507,04-04-2019,south,1008.93
lapis morsel,1.99,536,04-04-2019,east,1066.64
lapis morsel,1.99,566,04-04-2019,west,1126.34
pink morsel,3,538,05-04-2019,north,1614
pink morsel,3,535,05-04-2019,south,1605
pink morsel,3,554,05-04-2019,east,1662
pink morsel,3,571,05-04-2019,west,1713
gold morsel,9.99,510,05-04-2019,north,5094.9
gold morsel,9.99,511,05-04-2019,south,5104.89
gold morsel,9.99,583,05-04-2019,east,5824.17
gold morsel,9.99,598,05-04-2019,west,5974.02
magenta morsel,2.5,504,05-04-2019,north,1260
magenta morsel,2.5,562,05-04-2019,south,1405
magenta morsel,2.5,529,05-04-2019,east,1322.5
magenta morsel,2.5,596,05-04-2019,west,1490
chartreuse morsel,3,568,05-04-2019,north,1704
chartreuse morsel,3,533,05-04-2019,south,1599
chartreuse morsel,3,577,05-04-2019,east,1731
chartreuse morsel,3,556,05-04-2019,west,1668
periwinkle morsel,1.25,538,05-04-2019,north,672.5
periwinkle morsel,1.25,561,05-04-2019,south,701.25
periwinkle morsel,1.25,590,05-04-2019,east,737.5
periwinkle morsel,1.25,518,05-04-2019,west,647.5
vermilion morsel,4.99,525,05-04-2019,north,2619.75
vermilion morsel,4.99,532,05-04-2019,south,2654.68
vermilion morsel,4.99,542,05-04-2019,east,2704.58
vermilion morsel,4.99,562,05-04-2019,west,2804.38
lapis morsel,1.99,575,05-04-2019,north,1144.25
lapis morsel,1.99,511,05-04-2019,south,1016.89
lapis morsel,1.99,565,05-04-2019,east,1124.35
lapis morsel,1.99,502,05-04-2019,west,998.98
pink morsel,3,583,06-04-2019,north,1749
pink morsel,3,571,06-04-2019,south,1713
pink morsel,3,572,06-04-2019,east,1716
pink morsel,3,519,06-04-2019,west,1557
gold morsel,9.99,598,06-04-2019,north,5974.02
gold morsel,9.99,528,06-04-2019,south,5274.72
gold morsel,9.99,501,06-04-2019,east,5004.99
gold morsel,9.99,529,06-04-2019,west,5284.71
magenta morsel,2.5,547,06-04-2019,north,1367.5
magenta morsel,2.5,509,06-04-2019,south,1272.5
magenta morsel,2.5,552,06-04-2019,east,1380
magenta morsel,2.5,524,06-04-2019,west,1310
chartreuse morsel,3,559,06-04-2019,north,1677
chartreuse morsel,3,597,06-04-2019,south,1791
chartreuse morsel,3,600,06-04-2019,east,1800
chartreuse morsel,3,528,06-04-2019,west,1584
periwinkle morsel,1.25,555,06-04-2019,north,693.75
periwinkle morsel,1.25,589,06-04-2019,south,736.25
periwinkle morsel,1.25,530,06-04-2019,east,662.5
periwinkle morsel,1.25,542,06-04-2019,west,677.5
vermilion morsel,4.99,592,06-04-2019,north,2954.08
vermilion morsel,4.99,594,06-04-2019,south,2964.06
vermilion morsel,4.99,528,06-04-2019,east,2634.72
vermilion morsel,4.99,528,06-04-2019,west,2634.72
lapis morsel,1.99,554,06-04-2019,north,1102.46
lapis morsel,1.99,599,06-04-2019,south,1192.01
lapis morsel,1.99,505,06-04-2019,east,1004.95
lapis morsel,1.99,558,06-04-2019,west,1110.42
pink morsel,3,535,07-04-2019,north,1605
pink morsel,3,545,07-04-2019,south,1635
pink morsel,3,506,07-04-2019,east,1518
pink morsel,3,544,07-04-2019,west,1632
gold morsel,9.99,578,07-04-2019,north,5774.22
gold morsel,9.99,598,07-04-2019,south,5974.02
gold morsel,9.99,574,07-04-2019,east,5734.26
gold morsel,9.99,572,07-04-2019,west,5714.28
magenta morsel,2.5,565,07-04-2019,north,1412.5
magenta morsel,2.5,516,07-04-2019,south,1290
magenta morsel,2.5,542,07-04-2019,east,1355
magenta morsel,2.5,600,07-04-2019,west,1500
chartreuse morsel,3,552,07-04-2019,north,1656
chartreuse morsel,3,587,07-04-2019,south,1761
chartreuse morsel,3,576,07-04-2019,east,1728
chartreuse morsel,3,502,07-04-2019,west,1506
periwinkle morsel,1.25,593,07-04-2019,north,741.25
periwinkle morsel,1.25,594,07-04-2019,south,742.5
periwinkle morsel,1.25,508,07-04-2019,east,635
periwinkle morsel,1.25,568,07-04-2019,west,710
vermilion morsel,4.99,569,07-04-2019,north,2839.31
vermilion morsel,4.99,566,07-04-2019,south,2824.34
vermilion morsel,4.99,547,07-04-2019,east,2729.53
vermilion morsel,4.99,584,07-04-2019,west,2914.16
lapis morsel,1.99,525,07-04-2019,north,1044.75
lapis morsel,1.99,509,07-04-2019,south,1012.91
lapis morsel,1.99,518,07-04-2019,east,1030.82
lapis morsel,1.99,508,07-04-2019,west,1010.92
pink morsel,3,571,08-04-2019,north,1713
pink morsel,3,593,08-04-2019,south,1779
pink morsel,3,581,08-04-2019,east,1743
pink morsel,3,525,08-04-2019,west,1575
gold morsel,9.99,534,08-04-2019,north,5334.66
gold morsel,9.99,576,08-04-2019,south,5754.24
gold morsel,9.99,510,08-04-2019,east,5094.9
gold morsel,9.99,541,08-04-2019,west,5404.59
magenta morsel,2.5,503,08-04-2019,north,1257.5
magenta morsel,2.5,594,08-04-2019,south,1485
magenta morsel,2.5,533,08-04-2019,east,1332.5
magenta morsel,2.5,570,08-04-2019,west,1425
chartreuse morsel,3,571,08-04-2019,north,1713
chartreuse morsel,3,501,08-04-2019,south,1503
chartreuse morsel,3,539,08-04-2019,east,1617
chartreuse morsel,3,561,08-04-2019,west,1683
periwinkle morsel,1.25,560,08-04-2019,north,700
periwinkle morsel,1.25,515,08-04-2019,south,643.75
periwinkle morsel,1.25,506,08-04-2019,east,632.5
periwinkle morsel,1.25,549,08-04-2019,west,686.25
vermilion morsel,4.99,560,08-04-2019,north,2794.4
vermilion morsel,4.99,563,08-04-2019,south,2809.37
vermilion morsel,4.99,558,08-04-2019,east,2784.42
vermilion morsel,4.99,537,08-04-2019,west,2679.63
lapis morsel,1.99,553,08-04-2019,north,1100.47
lapis morsel,1.99,556,08-04-2019,south,1106.44
lapis morsel,1.99,531,08-04-2019,east,1056.69
lapis morsel,1.99,509,08-04-2019,west,1012.91
pink morsel,3,576,09-04-2019,north,1728
pink morsel,3,573,09-04-2019,south,1719
pink morsel,3,585,09-04-2019,east,1755
pink morsel,3,539,09-04-2019,west,1617
gold morsel,9.99,547,09-04-2019,north,5464.53
gold morsel,9.99,563,09-04-2019,south,5624.37
gold morsel,9.99,570,09-04-2019,east,5694.3
gold morsel,9.99,563,09-04-2019,west,5624.37
magenta morsel,2.5,541,09-04-2019,north,1352.5
magenta morsel,2.5,564,09-04-2019,south,1410
magenta morsel,2.5,581,09-04-2019,east,1452.5
magenta morsel,2.5,580,09-04-2019,west,1450
chartreuse morsel,3,541,09-04-2019,north,1623
chartreuse morsel,3,529,09-04-2019,south,1587
chartreuse morsel,3,598,09-04-2019,east,1794
chartreuse morsel,3,527,09-04-2019,west,1581
periwinkle morsel,1.25,531,09-04-2019,north,663.75
periwinkle morsel,1.25,558,09-04-2019,south,697.5
periwinkle morsel,1.25,570,09-04-2019,east,712.5
periwinkle morsel,1.25,542,09-04-2019,west,677.5
vermilion morsel,4.99,598,09-04-2019,north,2984.02
vermilion morsel,4.99,503,09-04-2019,south,2509.97
vermilion morsel,4.99,580,09-04-2019,east,2894.2
vermilion morsel,4.99,533,09-04-2019,west,2659.67
lapis morsel,1.99,520,09-04-2019,north,1034.8
lapis morsel,1.99,551,09-04-2019,south,1096.49
lapis morsel,1.99,538,09-04-2019,east,1070.62
lapis morsel,1.99,574,09-04-2019,west,1142.26
pink morsel,3,514,10-04-2019,north,1542
pink morsel,3,542,10-04-2019,south,1626
pink morsel,3,503,10-04-2019,east,1509
pink morsel,3,546,10-04-2019,west,1638
gold morsel,9.99,550,10-04-2019,north,5494.5
gold morsel,9.99,501,10-04-2019,south,5004.99
gold morsel,9.99,511,10-04-2019,east,5104.89
gold morsel,9.99,516,10-04-2019,west,5154.84
magenta morsel,2.5,526,10-04-2019,north,1315
magenta morsel,2.5,599,10-04-2019,south,1497.5
magenta morsel,2.5,517,10-04-2019,east,1292.5
magenta morsel,2.5,519,10-04-2019,west,1297.5
chartreuse morsel,3,517,10-04-2019,north,1551
chartreuse morsel,3,530,10-04-2019,south,1590
chartreuse morsel,3,547,10-04-2019,east,1641
chartreuse morsel,3,551,10-04-2019,west,1653
periwinkle morsel,1.25,543,10-04-2019,north,678.75
periwinkle morsel,1.25,526,10-04-2019,south,657.5
periwinkle morsel,1.25,524,10-04-2019,east,655
periwinkle morsel,1.25,544,10-04-2019,west,680
vermilion morsel,4.99,565,10-04-2019,north,2819.35
vermilion morsel,4.99,585,10-04-2019,south,2919.15
vermilion morsel,4.99,550,10-04-2019,east,2744.5
vermilion morsel,4.99,508,10-04-2019,west,2534.92
lapis morsel,1.99,528,10-04-2019,north,1050.72
lapis morsel,1.99,585,10-04-2019,south,1164.15
lapis morsel,1.99,598,10-04-2019,east,1190.02
lapis morsel,1.99,533,10-04-2019,west,1060.67
pink morsel,3,527,11-04-2019,north,1581
pink morsel,3,560,11-04-2019,south,1680
pink morsel,3,523,11-04-2019,east,1569
pink morsel,3,545,11-04-2019,west,1635
gold morsel,9.99,521,11-04-2019,north,5204.79
gold morsel,9.99,571,11-04-2019,south,5704.29
gold morsel,9.99,531,11-04-2019,east,5304.69
gold morsel,9.99,532,11-04-2019,west,5314.68
magenta morsel,2.5,529,11-04-2019,north,1322.5
magenta morsel,2.5,580,11-04-2019,south,1450
magenta morsel,2.5,542,11-04-2019,east,1355
magenta morsel,2.5,597,11-04-2019,west,1492.5
chartreuse morsel,3,581,11-04-2019,north,1743
chartreuse morsel,3,563,11-04-2019,south,1689
chartreuse morsel,3,551,11-04-2019,east,1653
chartreuse morsel,3,570,11-04-2019,west,1710
periwinkle morsel,1.25,567,11-04-2019,north,708.75
periwinkle morsel,1.25,558,11-04-2019,south,697.5
periwinkle morsel,1.25,577,11-04-2019,east,721.25
periwinkle morsel,1.25,533,11-04-2019,west,666.25
vermilion morsel,4.99,581,11-04-2019,north,2899.19
vermilion morsel,4.99,527,11-04-2019,south,2629.73
vermilion morsel,4.99,560,11-04-2019,east,2794.4
